X,Y,id,type,modified,language,bibliographicCitation,institutionCode,collectionCode,datasetName,ownerInstitutionCode,basisOfRecord,catalogNumber,occurrenceRemarks,individualCount,lifeStage,occurrenceStatus,samplingProtocol,eventDate,startDayOfYear,year,month,day,fieldNumber,waterBody,country,stateProvince,county,locality,minimumDepthInMeters,maximumDepthInMeters,verbatimCoordinateSystem,decimalLatitude,decimalLongitude,geodeticDatum,coordinatePrecision,footprintWKT,typeStatus,scientificNameID,scientificName,kingdom,phylum,class,order_,family,genus,subgenus,specificEpithet,infraspecificEpithet,scientificNameAuthorship,FID
177.98333,-18.46667,123,PhysicalObject,2014/06/08 12:00:00+00,en,Naquetia cumingii (Muricidae from Fiji and Tonga 123),Muséum national d’Histoire naturelle,Muricidae from Fiji and Tonga,Muricidae from Fiji and Tonga,MNHN,Human Observation,DW 23 Naquetia cumingii,GearType=Warén dredge,1,,present,GearType=Warén dredge,,,,,,DW 23,South Pacific Ocean,,,,,31,32,decimal degrees,-18.46667,177.98333,WGS84,200,POINT (177.98333 -18.46667),,urn:lsid:marinespecies.org:taxname:405842,Naquetia cumingii,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae,Naquetia,,cumingii,,"(A. Adams, 1853)",163
178.46667,-18.2,124,PhysicalObject,2014/06/08 12:00:00+00,en,Orania adiastolos (Muricidae from Fiji and Tonga 124),Muséum national d’Histoire naturelle,Muricidae from Fiji and Tonga,Muricidae from Fiji and Tonga,MNHN,Human Observation,BS 11 Orania adiastolos,,1,,present,,,,,,,BS 11,South Pacific Ocean,,,,,213,213,decimal degrees,-18.2,178.46667,WGS84,200,POINT (178.46667 -18.2),,urn:lsid:marinespecies.org:taxname:408187,Orania adiastolos,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae,Orania,,adiastolos,,"Houart, 1995",164
177.21667,-17.86667,125,PhysicalObject,2014/06/08 12:00:00+00,en,Orania adiastolos (Muricidae from Fiji and Tonga 125),Muséum national d’Histoire naturelle,Muricidae from Fiji and Tonga,Muricidae from Fiji and Tonga,MNHN,Human Observation,BS 43 Orania adiastolos,,8,,present,,,,,,,BS 43,South Pacific Ocean,,,,,26,26,decimal degrees,-17.86667,177.21667,WGS84,200,POINT (177.21667 -17.86667),,urn:lsid:marinespecies.org:taxname:408187,Orania adiastolos,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae,Orania,,adiastolos,,"Houart, 1995",165
178.551,-18.206,126,PhysicalObject,2014/06/08 12:00:00+00,en,Orania adiastolos (Muricidae from Fiji and Tonga 126),Muséum national d’Histoire naturelle,Muricidae from Fiji and Tonga,Muricidae from Fiji and Tonga,MNHN,Human Observation,CP 1366 Orania adiastolos,GearType=beam trawl,1,juvenile,present,GearType=beam trawl,1998/08/15,227,1998,8,15,CP 1366,South Pacific Ocean,,,,,149,168,decimal degrees,-18.206,178.551,WGS84,30,POINT (178.551 -18.206),,urn:lsid:marinespecies.org:taxname:408187,Orania adiastolos,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae,Orania,,adiastolos,,"Houart, 1995",166
-174.05,-18.68333,127,PhysicalObject,2014/06/08 12:00:00+00,en,Orania adiastolos (Muricidae from Fiji and Tonga 127),Muséum national d’Histoire naturelle,Muricidae from Fiji and Tonga,Muricidae from Fiji and Tonga,MNHN,Human Observation,CP 1582 Orania adiastolos,GearType=beam trawl,1,,present,GearType=beam trawl,,,,,,CP 1582,South Pacific Ocean,,,,,79,82,decimal degrees,-18.68333,-174.05,WGS84,200,POINT (-174.05 -18.68333),,urn:lsid:marinespecies.org:taxname:408187,Orania adiastolos,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae,Orania,,adiastolos,,"Houart, 1995",167
177.21667,-17.86667,128,PhysicalObject,2014/06/08 12:00:00+00,en,Orania adiastolos (Muricidae from Fiji and Tonga 128),Muséum national d’Histoire naturelle,Muricidae from Fiji and Tonga,Muricidae from Fiji and Tonga,MNHN,Human Observation,CP 45 Orania adiastolos,GearType=beam trawl,1,,present,GearType=beam trawl,,,,,,CP 45,South Pacific Ocean,,,,,35,35,decimal degrees,-17.86667,177.21667,WGS84,200,POINT (177.21667 -17.86667),,urn:lsid:marinespecies.org:taxname:408187,Orania adiastolos,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae,Orania,,adiastolos,,"Houart, 1995",168
177.21667,-17.8,129,PhysicalObject,2014/06/08 12:00:00+00,en,Orania adiastolos (Muricidae from Fiji and Tonga 129),Muséum national d’Histoire naturelle,Muricidae from Fiji and Tonga,Muricidae from Fiji and Tonga,MNHN,Human Observation,CP 65 Orania adiastolos,GearType=beam trawl,2,,present,GearType=beam trawl,,,,,,CP 65,South Pacific Ocean,,,,,32,32,decimal degrees,-17.8,177.21667,WGS84,200,POINT (177.21667 -17.8),,urn:lsid:marinespecies.org:taxname:408187,Orania adiastolos,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae,Orania,,adiastolos,,"Houart, 1995",169
178.78333,-17.8,130,PhysicalObject,2014/06/08 12:00:00+00,en,Orania adiastolos (Muricidae from Fiji and Tonga 130),Muséum national d’Histoire naturelle,Muricidae from Fiji and Tonga,Muricidae from Fiji and Tonga,MNHN,Human Observation,DW 1357 Orania adiastolos,GearType=Warén dredge,2,,present,GearType=Warén dredge,,,,,,DW 1357,South Pacific Ocean,,,,,81,110,decimal degrees,-17.8,178.78333,WGS84,200,POINT (178.78333 -17.8),,urn:lsid:marinespecies.org:taxname:408187,Orania adiastolos,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae,Orania,,adiastolos,,"Houart, 1995",170
178.8,-17.8,131,PhysicalObject,2014/06/08 12:00:00+00,en,Orania adiastolos (Muricidae from Fiji and Tonga 131),Muséum national d’Histoire naturelle,Muricidae from Fiji and Tonga,Muricidae from Fiji and Tonga,MNHN,Human Observation,DW 1359 Orania adiastolos,GearType=Warén dredge,1,,present,GearType=Warén dredge,,,,,,DW 1359,South Pacific Ocean,,,,,183,188,decimal degrees,-17.8,178.8,WGS84,200,POINT (178.8 -17.8),,urn:lsid:marinespecies.org:taxname:408187,Orania adiastolos,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae,Orania,,adiastolos,,"Houart, 1995",171
-178.735167,-17.176333,132,PhysicalObject,2014/06/08 12:00:00+00,en,Orania adiastolos (Muricidae from Fiji and Tonga 132),Muséum national d’Histoire naturelle,Muricidae from Fiji and Tonga,Muricidae from Fiji and Tonga,MNHN,Human Observation,DW 1439 Orania adiastolos,GearType=Warén dredge,1,juvenile,present,GearType=Warén dredge,1999/03/03,62,1999,3,3,DW 1439,South Pacific Ocean,,,,,173,180,decimal degrees,-17.176333,-178.735167,WGS84,30,POINT (-178.735167 -17.176333),,urn:lsid:marinespecies.org:taxname:408187,Orania adiastolos,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae,Orania,,adiastolos,,"Houart, 1995",172
-178.4745,-18.676667,133,PhysicalObject,2014/06/08 12:00:00+00,en,Orania adiastolos (Muricidae from Fiji and Tonga 133),Muséum national d’Histoire naturelle,Muricidae from Fiji and Tonga,Muricidae from Fiji and Tonga,MNHN,Human Observation,DW 1498 Orania adiastolos,GearType=Warén dredge,1,,present,GearType=Warén dredge,1999/03/12,71,1999,3,12,DW 1498,South Pacific Ocean,,,,,300,307,decimal degrees,-18.676667,-178.4745,WGS84,30,POINT (-178.4745 -18.676667),,urn:lsid:marinespecies.org:taxname:408187,Orania adiastolos,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae,Orania,,adiastolos,,"Houart, 1995",173
-175.31667,-21.03333,134,PhysicalObject,2014/06/08 12:00:00+00,en,Orania adiastolos (Muricidae from Fiji and Tonga 134),Muséum national d’Histoire naturelle,Muricidae from Fiji and Tonga,Muricidae from Fiji and Tonga,MNHN,Human Observation,DW 1567 Orania adiastolos,GearType=Warén dredge,2,juvenile,present,GearType=Warén dredge,,,,,,DW 1567,South Pacific Ocean,,,,,351,356,decimal degrees,-21.03333,-175.31667,WGS84,200,POINT (-175.31667 -21.03333),,urn:lsid:marinespecies.org:taxname:408187,Orania adiastolos,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae,Orania,,adiastolos,,"Houart, 1995",174
-175.31667,-21.03333,135,PhysicalObject,2014/06/08 12:00:00+00,en,Orania adiastolos (Muricidae from Fiji and Tonga 135),Muséum national d’Histoire naturelle,Muricidae from Fiji and Tonga,Muricidae from Fiji and Tonga,MNHN,Human Observation,DW 1569 Orania adiastolos,GearType=Warén dredge,2,,present,GearType=Warén dredge,,,,,,DW 1569,South Pacific Ocean,,,,,433,433,decimal degrees,-21.03333,-175.31667,WGS84,200,POINT (-175.31667 -21.03333),,urn:lsid:marinespecies.org:taxname:408187,Orania adiastolos,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae,Orania,,adiastolos,,"Houart, 1995",175
-175.31667,-21.03333,136,PhysicalObject,2014/06/08 12:00:00+00,en,Orania adiastolos (Muricidae from Fiji and Tonga 136),Muséum national d’Histoire naturelle,Muricidae from Fiji and Tonga,Muricidae from Fiji and Tonga,MNHN,Human Observation,DW 1570 Orania adiastolos,GearType=Warén dredge,1,,present,GearType=Warén dredge,,,,,,DW 1570,South Pacific Ocean,,,,,533,578,decimal degrees,-21.03333,-175.31667,WGS84,200,POINT (-175.31667 -21.03333),,urn:lsid:marinespecies.org:taxname:408187,Orania adiastolos,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae,Orania,,adiastolos,,"Houart, 1995",176
-174.03333,-18.68333,137,PhysicalObject,2014/06/08 12:00:00+00,en,Orania adiastolos (Muricidae from Fiji and Tonga 137),Muséum national d’Histoire naturelle,Muricidae from Fiji and Tonga,Muricidae from Fiji and Tonga,MNHN,Human Observation,DW 1581 Orania adiastolos,GearType=Warén dredge,2,juvenile,present,GearType=Warén dredge,,,,,,DW 1581,South Pacific Ocean,,,,,76,85,decimal degrees,-18.68333,-174.03333,WGS84,200,POINT (-174.03333 -18.68333),,urn:lsid:marinespecies.org:taxname:408187,Orania adiastolos,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae,Orania,,adiastolos,,"Houart, 1995",177
177.21667,-17.86667,138,PhysicalObject,2014/06/08 12:00:00+00,en,Orania adiastolos (Muricidae from Fiji and Tonga 138),Muséum national d’Histoire naturelle,Muricidae from Fiji and Tonga,Muricidae from Fiji and Tonga,MNHN,Human Observation,DW 44 Orania adiastolos,GearType=Warén dredge,69,,present,GearType=Warén dredge,,,,,,DW 44,South Pacific Ocean,,,,,33,33,decimal degrees,-17.86667,177.21667,WGS84,200,POINT (177.21667 -17.86667),,urn:lsid:marinespecies.org:taxname:408187,Orania adiastolos,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae,Orania,,adiastolos,,"Houart, 1995",178
177.26667,-17.25,139,PhysicalObject,2014/06/08 12:00:00+00,en,Orania adiastolos (Muricidae from Fiji and Tonga 139),Muséum national d’Histoire naturelle,Muricidae from Fiji and Tonga,Muricidae from Fiji and Tonga,MNHN,Human Observation,DW 51 Orania adiastolos,GearType=Warén dredge,2,,present,GearType=Warén dredge,,,,,,DW 51,South Pacific Ocean,,,,,32,32,decimal degrees,-17.25,177.26667,WGS84,200,POINT (177.26667 -17.25),,urn:lsid:marinespecies.org:taxname:408187,Orania adiastolos,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae,Orania,,adiastolos,,"Houart, 1995",179
-179.404167,-16.170667,180,PhysicalObject,2014/06/08 12:00:00+00,en,Poirieria fragilis (Muricidae from Fiji and Tonga 180),Muséum national d’Histoire naturelle,Muricidae from Fiji and Tonga,Muricidae from Fiji and Tonga,MNHN,Human Observation,DW 1413 Poirieria fragilis,GearType=Warén dredge,1,,present,GearType=Warén dredge,1999/02/26,57,1999,2,26,DW 1413,South Pacific Ocean,,,,,669,676,decimal degrees,-16.170667,-179.404167,WGS84,30,POINT (-179.404167 -16.170667),,urn:lsid:marinespecies.org:taxname:564701,Poirieria fragilis,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae,Poirieria,,fragilis,,"Houart, 1996",180
-178.496667,-19.044833,181,PhysicalObject,2014/06/08 12:00:00+00,en,Poirieria fragilis (Muricidae from Fiji and Tonga 181),Muséum national d’Histoire naturelle,Muricidae from Fiji and Tonga,Muricidae from Fiji and Tonga,MNHN,Human Observation,DW 1485 Poirieria fragilis,GearType=Warén dredge,2,,present,GearType=Warén dredge,1999/03/10,69,1999,3,10,DW 1485,South Pacific Ocean,,,,,700,707,decimal degrees,-19.044833,-178.496667,WGS84,30,POINT (-178.496667 -19.044833),,urn:lsid:marinespecies.org:taxname:564701,Poirieria fragilis,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae,Poirieria,,fragilis,,"Houart, 1996",181
178.0306667,-17.04083333,182,PhysicalObject,2014/06/08 12:00:00+00,en,Poirieria tenuis (Muricidae from Fiji and Tonga 182),Muséum national d’Histoire naturelle,Muricidae from Fiji and Tonga,Muricidae from Fiji and Tonga,MNHN,Human Observation,CP 1331 Poirieria tenuis,GearType=beam trawl,1,,present,GearType=beam trawl,1998/08/08,220,1998,8,8,CP 1331,South Pacific Ocean,,,,,694,703,decimal degrees,-17.04083333,178.0306667,WGS84,30,POINT (178.030666666667 -17.0408333333333),,urn:lsid:marinespecies.org:taxname:564702,Poirieria tenuis,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae,Poirieria,,tenuis,,"Houart, 2001",182
-179.462667,-16.091833,183,PhysicalObject,2014/06/08 12:00:00+00,en,Poirieria tenuis (Muricidae from Fiji and Tonga 183),Muséum national d’Histoire naturelle,Muricidae from Fiji and Tonga,Muricidae from Fiji and Tonga,MNHN,Human Observation,DW 1410 Poirieria tenuis,GearType=Warén dredge,1,,present,GearType=Warén dredge,1999/02/26,57,1999,2,26,DW 1410,South Pacific Ocean,,,,,400,410,decimal degrees,-16.091833,-179.462667,WGS84,30,POINT (-179.462667 -16.091833),,urn:lsid:marinespecies.org:taxname:564702,Poirieria tenuis,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae,Poirieria,,tenuis,,"Houart, 2001",183
-178.7375,-17.331667,184,PhysicalObject,2014/06/08 12:00:00+00,en,Poirieria tenuis (Muricidae from Fiji and Tonga 184),Muséum national d’Histoire naturelle,Muricidae from Fiji and Tonga,Muricidae from Fiji and Tonga,MNHN,Human Observation,DW 1432 Poirieria tenuis,GearType=Warén dredge,1,juvenile,present,GearType=Warén dredge,1999/03/02,69,1999,3,10,DW 1432,South Pacific Ocean,,,,,477,493,decimal degrees,-17.331667,-178.7375,WGS84,30,POINT (-178.7375 -17.331667),,urn:lsid:marinespecies.org:taxname:564702,Poirieria tenuis,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae,Poirieria,,tenuis,,"Houart, 2001",184
-178.433167,-19.009667,185,PhysicalObject,2014/06/08 12:00:00+00,en,Poirieria tenuis (Muricidae from Fiji and Tonga 185),Muséum national d’Histoire naturelle,Muricidae from Fiji and Tonga,Muricidae from Fiji and Tonga,MNHN,Human Observation,DW 1486 Poirieria tenuis,GearType=Warén dredge,1,juvenile,present,GearType=Warén dredge,1999/03/10,69,1999,3,10,DW 1486,South Pacific Ocean,,,,,395,540,decimal degrees,-19.009667,-178.433167,WGS84,30,POINT (-178.433167 -19.009667),,urn:lsid:marinespecies.org:taxname:564702,Poirieria tenuis,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae,Poirieria,,tenuis,,"Houart, 2001",185
-178.419333,-19.022167,186,PhysicalObject,2014/06/08 12:00:00+00,en,Poirieria tenuis (Muricidae from Fiji and Tonga 186),Muséum national d’Histoire naturelle,Muricidae from Fiji and Tonga,Muricidae from Fiji and Tonga,MNHN,Human Observation,DW 1488 Poirieria tenuis,GearType=Warén dredge,4,,present,GearType=Warén dredge,1999/03/10,69,1999,3,10,DW 1488,South Pacific Ocean,,,,,500,516,decimal degrees,-19.022167,-178.419333,WGS84,30,POINT (-178.419333 -19.022167),,urn:lsid:marinespecies.org:taxname:564702,Poirieria tenuis,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae,Poirieria,,tenuis,,"Houart, 2001",186
179.9865,-16.753167,187,PhysicalObject,2014/06/08 12:00:00+00,en,Prototyphis gracilis (Muricidae from Fiji and Tonga 187),Muséum national d’Histoire naturelle,Muricidae from Fiji and Tonga,Muricidae from Fiji and Tonga,MNHN,Human Observation,MNHN 20010,GearType=beam trawl,1,,present,GearType=beam trawl,1999/02/23,54,1999,2,23,CP 1394,South Pacific Ocean,,,,,416,416,decimal degrees,-16.753167,179.9865,WGS84,30,POINT (179.9865 -16.753167),Holotype,urn:lsid:marinespecies.org:taxname:405949,Prototyphis gracilis,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae,Prototyphis,,gracilis,,"Houart & Héros, 2008",187
-174.65,-19.86667,188,PhysicalObject,2014/06/08 12:00:00+00,en,Pterynotus cf. richeri (Muricidae from Fiji and Tonga 188),Muséum national d’Histoire naturelle,Muricidae from Fiji and Tonga,Muricidae from Fiji and Tonga,MNHN,Human Observation,CH 1563 Pterynotus cf. richeri,GearType=otter trawl for fish,1,,present,GearType=otter trawl for fish,,,,,,CH 1563,South Pacific Ocean,,,,,362,388,decimal degrees,-19.86667,-174.65,WGS84,200,POINT (-174.65 -19.86667),,urn:lsid:marinespecies.org:taxname:138204,Pterynotus cf. richeri,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae,Pterynotus,,,,"Swainson, 1833",188
-178.1705,-19.6535,189,PhysicalObject,2014/06/08 12:00:00+00,en,Pterynotus cf. richeri (Muricidae from Fiji and Tonga 189),Muséum national d’Histoire naturelle,Muricidae from Fiji and Tonga,Muricidae from Fiji and Tonga,MNHN,Human Observation,CP 1474 Pterynotus cf. richeri,GearType=beam trawl,1,,present,GearType=beam trawl,1999/03/08,67,1999,3,8,CP 1474,South Pacific Ocean,,,,,316,343,decimal degrees,-19.6535,-178.1705,WGS84,30,POINT (-178.1705 -19.6535),,urn:lsid:marinespecies.org:taxname:138204,Pterynotus cf. richeri,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae,Pterynotus,,,,"Swainson, 1833",189
-175.33333,-21.73333,190,PhysicalObject,2014/06/08 12:00:00+00,en,Pterynotus cf. richeri (Muricidae from Fiji and Tonga 190),Muséum national d’Histoire naturelle,Muricidae from Fiji and Tonga,Muricidae from Fiji and Tonga,MNHN,Human Observation,CP 1533 Pterynotus cf. richeri,GearType=beam trawl,1,juvenile,present,GearType=beam trawl,,,,,,CP 1533,South Pacific Ocean,,,,,322,329,decimal degrees,-21.73333,-175.33333,WGS84,200,POINT (-175.33333 -21.73333),,urn:lsid:marinespecies.org:taxname:138204,Pterynotus cf. richeri,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae,Pterynotus,,,,"Swainson, 1833",190
-174.65,-19.86667,191,PhysicalObject,2014/06/08 12:00:00+00,en,Pterynotus cf. richeri (Muricidae from Fiji and Tonga 191),Muséum national d’Histoire naturelle,Muricidae from Fiji and Tonga,Muricidae from Fiji and Tonga,MNHN,Human Observation,CP 1560 Pterynotus cf. richeri,GearType=beam trawl,5,,present,GearType=beam trawl,,,,,,CP 1560,South Pacific Ocean,,,,,365,372,decimal degrees,-19.86667,-174.65,WGS84,200,POINT (-174.65 -19.86667),,urn:lsid:marinespecies.org:taxname:138204,Pterynotus cf. richeri,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae,Pterynotus,,,,"Swainson, 1833",191
-174.66667,-19.86667,192,PhysicalObject,2014/06/08 12:00:00+00,en,Pterynotus cf. richeri (Muricidae from Fiji and Tonga 192),Muséum national d’Histoire naturelle,Muricidae from Fiji and Tonga,Muricidae from Fiji and Tonga,MNHN,Human Observation,CP 1561 Pterynotus cf. richeri,GearType=beam trawl,1,,present,GearType=beam trawl,,,,,,CP 1561,South Pacific Ocean,,,,,383,393,decimal degrees,-19.86667,-174.66667,WGS84,200,POINT (-174.66667 -19.86667),,urn:lsid:marinespecies.org:taxname:138204,Pterynotus cf. richeri,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae,Pterynotus,,,,"Swainson, 1833",192
-174.7,-19.86667,193,PhysicalObject,2014/06/08 12:00:00+00,en,Pterynotus cf. richeri (Muricidae from Fiji and Tonga 193),Muséum national d’Histoire naturelle,Muricidae from Fiji and Tonga,Muricidae from Fiji and Tonga,MNHN,Human Observation,CP 1562 Pterynotus cf. richeri,GearType=beam trawl,2,,present,GearType=beam trawl,,,,,,CP 1562,South Pacific Ocean,,,,,417,424,decimal degrees,-19.86667,-174.7,WGS84,200,POINT (-174.7 -19.86667),,urn:lsid:marinespecies.org:taxname:138204,Pterynotus cf. richeri,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae,Pterynotus,,,,"Swainson, 1833",193
